----
31,13
32,0
33,10
34,5
34,12
36,4
36,6
36,9
37,3
37,8
41,2
41,7
44,11
45,14
----
26,6
28,7
30,4
36,13
37,14
39,2
39,8
40,1
40,3
40,11
41,0
41,12
42,9
42,10
----
8,11
10,14
20,0
23,9
26,10
29,3
30,13
32,8
35,7
36,6
38,1
43,12
----
11,2
11,5
12,3
12,7
13,4
20,9
23,0
33,6
35,8
35,10
37,1
42,13
43,11
----
8,1
11,3
11,6
13,5
14,4
14,9
16,12
20,14
31,0
33,13
35,8
39,7
42,10
43,11
----
15,5
17,4
17,10
21,2
22,7
27,0
27,14
33,6
36,1
36,3
36,9
37,8
43,12
45,11
----
27,4
27,5
28,2
28,3
29,1
34,0
34,10
35,12
36,6
40,13
41,8
43,7
43,9
45,11
----
26,0
29,1
29,5
31,6
33,9
35,4
36,11
37,12
38,7
44,2
44,8
46,10
46,13
46,14
----
30,5
31,9
32,0
33,2
33,4
37,1
37,10
39,7
41,8
41,13
42,11
43,12
45,14
46,3
----
8,13
10,8
10,11
11,7
16,3
18,2
20,9
31,5
35,6
36,0
36,1
36,12
37,10
40,14
----
4,6
12,2
16,11
19,4
20,0
22,5
24,10
33,13
35,3
35,9
37,12
37,14
39,1
40,8
----
11,0
13,6
15,7
15,9
16,10
16,12
18,4
29,2
32,11
34,5
34,14
35,3
36,8
38,13
----
8,0
21,11
23,10
24,14
26,13
28,6
30,8
33,7
34,5
37,1
37,2
37,4
39,9
41,12
----
14,1
23,4
25,5
25,7
29,11
30,2
30,14
31,10
32,6
33,9
38,12
39,3
44,8
----
31,0
32,6
34,4
34,8
36,13
37,5
38,11
38,12
38,14
39,7
40,1
40,3
41,10
42,2
----
16,5
19,2
25,10
32,14
34,12
35,0
37,1
37,6
38,8
38,9
39,11
40,13
42,4
42,7
----
6,10
6,12
10,14
11,0
11,3
11,8
15,7
19,6
21,1
29,11
30,4
38,2
41,5
41,9
----
9,1
13,13
16,4
16,6
16,10
17,14
18,8
18,12
30,0
31,5
32,3
35,2
35,7
45,9
----
11,0
14,2
16,8
16,12
24,13
27,14
30,4
32,3
36,5
38,1
42,11
45,9
----
8,5
11,0
13,2
29,7
29,8
29,13
30,11
35,10
36,3
37,4
38,12
39,1
41,14
44,9
----
7,11
10,3
11,6
11,10
13,1
13,4
29,9
33,7
33,12
37,2
37,5
38,8
41,14
43,13
----
23,6
28,1
34,5
36,3
36,4
38,2
41,9
41,12
44,11
44,14
45,7
46,10
47,13
48,8
----
8,2
9,4
9,14
10,6
12,0
13,3
15,9
27,5
33,7
33,13
34,1
37,12
40,8
----
13,2
19,14
26,12
29,5
29,10
31,3
34,9
38,7
41,1
42,4
42,11
43,13
45,8
----
8,13
14,10
15,5
15,9
17,6
20,7
28,11
32,12
34,0
36,1
36,2
36,3
36,14
41,8
----
10,8
10,10
13,2
14,11
19,6
25,5
25,7
28,4
35,1
36,9
39,0
43,12
43,14
54,13
----
21,6
21,12
24,1
26,11
31,13
32,3
33,5
34,2
34,8
36,0
36,9
37,14
40,10
42,7
----
12,6
13,9
29,2
32,14
37,1
38,0
38,10
40,3
41,8
45,4
45,11
48,7
----
24,0
28,11
29,1
29,2
32,5
34,4
34,9
35,12
39,3
40,8
42,6
44,13
49,14
50,10
----
11,7
26,2
27,11
30,8
32,6
38,9
38,13
39,4
41,10
46,12
