----
30,1
30,9
30,12
30,16
31,0
32,6
32,8
33,2
33,15
34,7
35,4
35,5
35,11
36,3
36,13
36,17
37,14
37,19
39,18
----
25,4
27,5
29,14
31,1
31,2
31,3
31,7
31,15
32,9
32,12
33,11
34,13
36,16
36,17
36,19
37,6
37,8
37,10
37,18
----
7,4
7,8
7,9
8,12
10,2
11,5
12,11
12,18
17,15
19,14
20,10
36,1
36,13
----
17,15
20,16
20,18
28,2
30,3
31,4
31,11
31,13
31,17
32,0
34,7
34,10
34,14
35,1
35,5
36,12
----
9,11
9,14
9,15
10,2
12,5
12,16
13,8
16,19
17,10
18,12
19,13
20,1
22,3
26,6
28,18
29,17
34,0
35,7
37,9
----
25,0
26,8
27,2
27,5
29,17
32,14
33,6
33,12
34,13
34,19
35,4
35,7
35,9
36,3
37,10
37,16
38,11
38,15
38,18
----
23,14
28,2
28,8
29,0
30,15
31,3
32,1
33,19
34,6
34,17
35,4
35,5
35,16
36,9
36,11
36,12
37,10
38,13
40,18
----
27,1
27,4
28,3
29,2
29,18
31,16
32,10
33,0
34,9
35,6
36,19
38,5
38,7
38,12
38,14
39,11
39,13
40,8
40,15
----
49,0
52,5
54,3
55,1
55,4
55,16
56,9
58,12
61,7
61,13
64,15
66,8
66,11
67,6
67,14
70,18
75,10
75,17
77,19
----
16,4
18,6
20,11
23,17
29,1
29,3
29,5
30,8
31,14
32,7
33,2
34,0
34,10
35,9
36,13
39,18
----
18,11
18,14
24,8
28,4
30,6
32,2
32,5
32,13
32,18
33,9
34,10
34,16
36,15
37,17
----
16,2
21,6
30,8
31,1
32,12
32,16
33,4
33,18
34,3
35,5
35,17
36,0
36,14
37,9
37,15
38,10
38,13
38,19
39,11
----
28,1
32,0
32,2
32,14
33,3
33,8
33,9
33,17
34,15
35,4
35,6
36,5
37,7
37,19
38,18
39,11
40,12
40,13
40,16
----
5,9
6,3
6,10
7,4
7,5
7,8
8,6
8,17
11,7
11,12
12,16
13,1
13,2
15,18
29,11
29,15
32,14
33,13
33,19
----
12,18
28,3
30,6
31,5
31,10
33,15
33,17
34,9
35,8
35,11
35,14
36,0
36,1
36,7
36,12
37,2
38,16
39,13
39,19
----
25,11
28,15
29,8
29,18
30,10
32,6
33,0
33,5
33,17
34,1
34,7
34,19
35,4
35,9
36,3
36,13
36,14
37,12
38,16
----
67,0
68,1
69,10
72,6
72,9
72,17
74,13
75,8
80,4
84,14
87,3
88,5
88,11
88,15
89,2
----
30,3
33,11
34,10
35,0
35,1
35,13
35,16
36,5
36,17
37,4
37,9
38,6
38,8
39,12
39,19
40,15
42,14
42,18
52,2
----
9,1
13,15
15,10
16,19
20,0
22,5
22,17
26,3
27,14
27,16
29,13
30,2
33,18
35,4
35,9
36,6
36,8
36,12
37,7
----
13,4
15,8
16,9
22,17
28,10
29,3
29,16
30,5
30,6
32,7
32,11
32,13
33,15
34,2
35,12
41,14
----
32,7
33,13
36,2
36,3
37,5
38,8
38,17
39,12
39,15
40,10
40,19
41,16
63,6
66,14
67,9
67,11
68,4
70,18
----
9,9
11,8
15,6
16,4
16,14
18,17
25,7
27,19
31,2
31,5
31,10
34,1
34,11
35,16
36,3
36,13
36,15
----
35,4
36,1
36,6
36,8
37,3
37,5
38,14
39,7
41,11
41,19
42,12
42,16
52,0
55,9
55,15
56,10
63,13
64,18
66,17
----
14,16
15,18
20,11
26,3
27,1
27,2
28,14
29,8
31,6
31,9
32,17
33,15
33,19
35,10
36,0
37,4
39,13
----
70,4
72,2
73,8
73,10
74,9
74,11
82,0
82,19
83,12
84,1
85,7
86,5
----
8,15
9,0
9,18
11,10
14,4
15,13
21,12
28,6
30,2
31,16
32,7
33,14
34,3
34,5
34,19
35,9
----
12,0
14,1
20,14
26,2
26,4
28,3
32,11
33,7
33,17
34,5
34,6
34,9
35,16
36,15
37,10
39,19
40,8
40,18
41,12
----
17,0
24,1
26,7
28,4
29,15
30,10
32,3
33,6
33,8
34,9
35,17
37,2
37,5
37,16
40,11
41,13
41,19
----
28,4
28,10
30,1
30,3
30,13
32,9
33,11
33,16
34,2
34,5
34,6
34,8
34,14
36,0
36,12
36,17
37,7
38,19
39,15
----
9,3
11,5
12,1
13,11
15,19
19,14
22,15
23,9
25,7
30,6
31,4
31,16
32,0
33,8
35,2
35,13
35,17
