----
9,10
12,7
13,6
16,14
20,5
25,3
29,1
31,11
31,12
32,9
36,0
36,8
----
10,5
21,13
23,2
25,11
25,14
28,0
30,8
31,10
32,4
34,1
37,6
37,7
38,9
----
12,1
16,9
17,14
28,5
28,11
29,0
29,3
29,12
32,6
32,7
32,13
33,2
33,8
37,4
----
25,13
28,2
30,4
30,7
31,0
31,10
33,5
34,1
36,8
38,3
38,11
39,6
39,12
39,14
----
8,6
8,10
9,5
11,4
12,13
13,3
29,0
33,7
33,9
36,2
36,12
36,14
----
8,2
28,14
29,3
32,7
33,4
33,5
34,1
35,0
35,9
35,11
36,6
36,10
37,8
----
18,6
26,9
29,8
33,5
34,1
34,3
35,2
35,7
36,14
37,4
37,10
37,13
38,12
----
12,4
12,5
13,1
13,2
13,6
14,9
15,10
24,0
25,14
29,3
29,12
33,7
33,11
35,13
----
----
18,10
21,3
25,0
26,6
29,1
34,5
36,7
36,13
37,14
39,8
39,11
40,12
----
57,7
58,10
59,13
62,3
62,14
63,11
65,8
68,4
69,2
71,6
72,5
73,12
74,9
76,1
----
----
22,13
28,0
31,7
32,6
33,12
34,3
34,11
35,1
36,14
37,9
38,5
38,10
41,8
----
5,0
6,8
6,11
9,4
30,13
31,6
31,14
32,1
33,2
35,3
35,7
36,9
----
16,7
22,5
26,10
31,6
31,11
32,1
33,4
34,13
36,0
36,2
37,3
37,9
37,12
37,14
----
9,10
10,11
26,9
30,6
30,7
30,8
30,14
31,3
34,0
34,12
35,1
35,2
35,13
36,4
----
13,2
14,3
15,7
16,11
18,14
19,13
21,1
27,4
28,0
28,10
30,5
36,6
37,8
----
10,13
16,10
18,4
19,5
25,12
29,9
30,14
31,3
32,0
32,2
34,7
35,8
36,1
36,6
----
31,6
33,13
34,7
34,10
35,3
36,0
36,5
36,14
37,2
37,9
38,8
38,12
50,1
55,11
----
9,1
12,14
15,13
18,3
27,6
28,5
28,11
31,2
31,7
32,8
33,12
34,0
35,4
35,10
----
12,6
24,0
26,4
27,2
29,9
30,1
30,10
31,3
32,7
34,12
35,5
35,13
36,8
38,11
----
11,6
12,9
21,13
23,0
23,10
24,5
25,7
31,3
34,12
36,1
37,8
39,11
----
6,5
8,3
8,11
9,6
29,8
31,0
32,2
32,14
33,4
34,7
34,12
36,10
37,9
37,13
----
9,5
10,10
11,2
11,3
18,1
21,7
25,6
25,9
30,12
30,13
35,8
35,11
36,14
----
13,8
19,7
19,11
20,14
23,13
29,10
30,1
30,2
31,4
33,3
34,0
36,5
40,12
----
9,3
24,6
26,9
28,0
29,11
30,13
34,1
34,4
35,7
36,8
36,10
36,12
36,14
37,5
----
56,4
61,6
61,7
62,2
63,5
63,11
68,10
71,9
72,3
73,8
74,1
74,12
79,0
88,13
----
13,2
16,3
30,1
30,5
31,10
32,0
32,6
32,12
33,4
33,9
34,14
35,7
36,8
41,11
----
26,13
27,6
28,9
30,5
32,7
34,2
34,4
34,12
35,8
35,10
36,1
37,3
37,11
37,14
----
25,7
31,9
32,11
33,8
34,0
34,6
34,10
35,3
36,1
36,4
36,5
37,13
38,12
38,14
