----
2,53,0
2,28,1
2,28,2
2,28,3
2,28,4
2,28,5
2,28,6
2,28,7
2,28,8
2,28,9
2,28,10
2,28,11
2,28,12
2,28,13
2,28,14
3,29,0
3,28,1
3,53,2
3,53,3
3,53,4
3,28,5
3,28,6
3,28,7
3,28,8
3,53,9
3,28,10
3,53,11
3,53,12
3,53,13
3,28,14
4,29,0
4,53,1
4,29,2
4,29,3
4,29,4
4,53,5
4,53,6
4,53,7
4,53,8
4,29,9
4,53,10
4,29,11
4,29,12
4,29,13
4,53,14
5,29,0
5,29,1
5,29,2
5,53,3
5,29,4
5,29,5
5,29,6
5,29,7
5,29,8
5,29,9
5,29,10
5,29,11
5,53,12
5,29,13
5,29,14
6,29,0
6,29,1
6,29,2
6,53,3
6,29,4
6,29,5
6,29,6
6,29,7
6,29,8
6,29,9
6,29,10
6,29,11
6,53,12
6,29,13
6,29,14
7,29,0
7,29,1
7,29,2
7,53,3
7,29,4
7,29,5
7,29,6
7,29,7
7,29,8
7,29,9
7,29,10
7,29,11
7,53,12
7,29,13
7,29,14
8,29,0
8,29,1
8,29,2
8,53,3
8,29,4
8,29,5
8,29,6
8,29,7
8,29,8
8,29,9
8,29,10
8,29,11
8,53,12
8,53,13
8,29,14
9,29,0
9,29,1
9,29,2
9,53,3
9,29,4
9,29,5
9,29,6
9,29,7
9,29,8
9,29,9
9,29,10
9,29,11
9,53,12
9,53,13
9,29,14
10,29,0
10,29,1
10,29,2
10,53,3
10,29,4
10,29,5
10,29,6
10,29,7
10,29,8
10,29,9
10,29,10
10,29,11
10,53,12
10,53,13
10,29,14
11,53,0
11,29,1
11,29,2
11,116,ROOT
11,29,4
11,29,5
11,29,6
11,29,7
11,29,8
11,29,9
11,29,10
11,29,11
11,53,12
11,53,13
11,29,14
12,53,0
12,29,1
12,29,2
12,116,ROOT
12,29,4
12,29,5
12,116,6
12,29,7
12,29,8
12,29,9
12,29,10
12,29,11
12,116,12
12,53,13
12,29,14
13,116,0
13,29,1
13,116,2
13,204,ROOT
13,29,4
13,116,5
13,116,6
13,29,7
13,116,8
13,29,9
13,29,10
13,116,11
13,116,12
13,116,13
13,116,14
14,116,0
14,116,1
14,92,2
14,204,ROOT
14,29,4
14,92,5
14,92,6
14,116,7
14,92,8
14,116,9
14,116,10
14,92,11
14,92,12
14,116,13
14,92,14
15,116,0
15,92,1
15,92,2
15,204,ROOT
15,116,4
15,92,5
15,92,6
15,92,7
15,92,8
15,92,9
15,92,10
15,92,11
15,92,12
15,160,13
15,92,14
16,116,0
16,92,1
16,92,2
16,292,ROOT
16,92,4
16,92,5
16,92,6
16,92,7
16,92,8
16,92,9
16,92,10
16,92,11
16,92,12
16,160,13
16,92,14
17,116,0
17,92,1
17,155,2
17,292,ROOT
17,92,4
17,92,5
17,155,6
17,155,7
17,203,8
17,92,9
17,92,10
17,92,11
17,92,12
17,155,13
17,92,14
18,155,0
18,155,1
18,155,2
18,267,ROOT
18,155,4
18,155,5
18,155,6
18,155,7
18,203,8
18,92,9
18,92,10
18,155,11
18,155,12
18,155,13
18,92,14
19,203,0
19,155,1
19,155,2
19,267,ROOT
19,155,4
19,155,5
19,155,6
19,155,7
19,203,8
19,155,9
19,155,10
19,155,11
19,155,12
19,155,13
19,155,14
20,203,0
20,155,1
20,155,2
20,267,ROOT
20,155,4
20,155,5
20,155,6
20,155,7
20,155,8
20,155,9
20,155,10
20,155,11
20,155,12
20,155,13
20,155,14
21,203,0
21,155,1
21,155,2
21,267,ROOT
21,155,4
21,155,5
21,155,6
21,155,7
21,155,8
21,155,9
21,155,10
21,155,11
21,155,12
21,155,13
21,155,14
22,203,0
22,203,1
22,155,2
22,267,ROOT
22,155,4
22,155,5
22,203,6
22,155,7
22,155,8
22,155,9
22,155,10
22,155,11
22,155,12
22,155,13
22,155,14
23,203,0
23,203,1
23,155,2
23,200,ROOT
23,155,4
23,203,5
23,203,6
23,155,7
23,155,8
23,155,9
23,155,10
23,155,11
23,155,12
23,155,13
23,155,14
24,155,0
24,176,1
24,155,2
24,200,ROOT
24,155,4
24,155,5
24,155,6
24,155,7
24,155,8
24,155,9
24,155,10
24,155,11
24,155,12
24,155,13
24,155,14
25,155,0
25,176,1
25,155,2
25,179,ROOT
25,155,4
25,155,5
25,155,6
25,155,7
25,155,8
25,155,9
25,155,10
25,155,11
25,155,12
25,155,13
25,155,14
26,155,0
26,176,1
26,155,2
26,267,ROOT
26,155,4
26,155,5
26,155,6
26,155,7
26,155,8
26,155,9
26,155,10
26,155,11
26,155,12
26,155,13
26,155,14
27,203,0
27,176,1
27,155,2
27,267,ROOT
27,155,4
27,203,5
27,203,6
27,155,7
27,155,8
27,155,9
27,155,10
27,155,11
27,155,12
27,155,13
27,155,14
28,203,0
28,176,1
28,155,2
28,267,ROOT
28,155,4
28,203,5
28,203,6
28,155,7
28,155,8
28,203,9
28,155,10
28,155,11
28,155,12
28,155,13
28,155,14
29,203,0
29,155,1
29,155,2
29,267,ROOT
29,155,4
29,203,5
29,203,6
29,155,7
29,155,8
29,203,9
29,155,10
29,155,11
29,155,12
29,155,13
29,155,14
30,203,0
30,155,1
30,155,2
30,267,ROOT
30,155,4
30,203,5
30,203,6
30,155,7
30,155,8
30,203,9
30,155,10
30,155,11
30,155,12
30,155,13
30,155,14
31,203,0
31,155,1
31,155,2
31,267,ROOT
31,155,4
31,203,5
31,203,6
31,155,7
31,155,8
31,203,9
31,155,10
31,155,11
31,155,12
31,155,13
31,155,14
32,203,0
32,155,1
32,155,2
32,267,ROOT
32,155,4
32,203,5
32,203,6
32,155,7
32,155,8
32,203,9
32,155,10
32,155,11
32,155,12
32,155,13
32,155,14
33,203,0
33,155,1
33,155,2
33,267,ROOT
33,155,4
33,203,5
33,203,6
33,155,7
33,155,8
33,203,9
33,155,10
33,155,11
33,203,12
33,155,13
33,155,14
34,203,0
34,155,1
34,155,2
34,267,ROOT
34,155,4
34,203,5
34,203,6
34,155,7
34,155,8
34,203,9
34,203,10
34,155,11
34,203,12
34,155,13
34,155,14
35,203,0
35,155,1
35,155,2
35,267,ROOT
35,155,4
35,203,5
35,203,6
35,155,7
35,155,8
35,203,9
35,203,10
35,155,11
35,203,12
35,155,13
35,155,14
36,203,0
36,155,1
36,155,2
36,200,ROOT
36,203,4
36,203,5
36,203,6
36,155,7
36,155,8
36,203,9
36,203,10
36,203,11
36,203,12
36,155,13
36,155,14
37,155,0
37,155,1
37,155,2
37,200,ROOT
37,155,4
37,176,5
37,155,6
37,155,7
37,155,8
37,155,9
37,203,10
37,155,11
37,203,12
37,155,13
37,155,14
38,155,0
38,155,1
38,155,2
38,179,ROOT
38,155,4
38,176,5
38,155,6
38,155,7
38,155,8
38,155,9
38,155,10
38,155,11
38,203,12
38,155,13
38,155,14
39,155,0
39,155,1
39,155,2
39,267,ROOT
39,155,4
39,176,5
39,155,6
39,155,7
39,155,8
39,179,9
39,155,10
39,155,11
39,203,12
39,155,13
39,155,14
40,155,0
40,155,1
40,155,2
40,267,ROOT
40,155,4
40,176,5
40,155,6
40,155,7
40,155,8
40,179,9
40,155,10
40,155,11
40,203,12
40,155,13
40,155,14
41,155,0
41,155,1
41,155,2
41,267,ROOT
41,155,4
41,176,5
41,155,6
41,155,7
41,155,8
41,179,9
41,203,10
41,155,11
41,203,12
41,155,13
41,155,14
42,203,0
42,155,1
42,155,2
42,267,ROOT
42,155,4
42,155,5
42,155,6
42,155,7
42,155,8
42,179,9
42,203,10
42,155,11
42,203,12
42,155,13
42,155,14
43,203,0
43,155,1
43,155,2
43,267,ROOT
43,155,4
43,155,5
43,155,6
43,155,7
43,155,8
43,223,9
43,203,10
43,155,11
43,203,12
43,155,13
43,155,14
44,203,0
44,155,1
44,155,2
44,355,ROOT
44,155,4
44,155,5
44,155,6
44,155,7
44,155,8
44,223,9
44,203,10
44,155,11
44,203,12
44,155,13
44,155,14
45,266,0
45,218,1
45,155,2
45,355,ROOT
45,155,4
45,155,5
45,155,6
45,203,7
45,155,8
45,218,9
45,203,10
45,155,11
45,266,12
45,155,13
45,218,14
46,266,0
46,218,1
46,218,2
46,330,ROOT
46,155,4
46,218,5
46,155,6
46,266,7
46,218,8
46,218,9
46,266,10
46,155,11
46,266,12
46,155,13
46,218,14
47,266,0
47,218,1
47,218,2
47,330,ROOT
47,155,4
47,218,5
47,218,6
47,266,7
47,266,8
47,218,9
47,266,10
47,218,11
47,266,12
47,155,13
47,218,14
48,266,0
48,218,1
48,218,2
48,330,ROOT
48,218,4
48,218,5
48,218,6
48,266,7
48,266,8
48,218,9
48,266,10
48,218,11
48,266,12
48,155,13
48,218,14
49,266,0
49,218,1
49,218,2
49,263,ROOT
49,218,4
49,218,5
49,218,6
49,266,7
49,266,8
49,218,9
49,266,10
49,218,11
49,266,12
49,155,13
49,266,14
50,218,0
50,218,1
50,218,2
50,263,ROOT
50,218,4
50,218,5
50,218,6
50,218,7
50,239,8
50,218,9
50,218,10
50,218,11
50,218,12
50,155,13
50,218,14
51,218,0
51,218,1
51,218,2
51,242,ROOT
51,218,4
51,218,5
51,218,6
51,218,7
51,239,8
51,218,9
51,218,10
51,218,11
51,218,12
51,155,13
51,218,14
52,218,0
52,218,1
52,218,2
52,330,ROOT
52,218,4
52,218,5
52,218,6
52,218,7
52,239,8
52,218,9
52,218,10
52,218,11
52,218,12
52,218,13
52,218,14
53,218,0
53,218,1
53,218,2
53,330,ROOT
53,218,4
53,218,5
53,218,6
53,218,7
53,239,8
53,218,9
53,218,10
53,218,11
53,218,12
53,218,13
53,218,14
54,218,0
54,218,1
54,218,2
54,330,ROOT
54,218,4
54,218,5
54,218,6
54,218,7
54,239,8
54,218,9
54,218,10
54,218,11
54,218,12
