----
2,53,0
2,28,1
2,28,2
2,28,3
2,28,4
2,28,5
2,28,6
2,28,7
2,28,8
2,28,9
2,28,10
2,28,11
2,28,12
2,28,13
2,28,14
2,28,15
2,28,16
2,28,17
2,28,18
2,28,19
3,29,0
3,53,1
3,53,2
3,28,3
3,53,4
3,28,5
3,28,6
3,28,7
3,28,8
3,53,9
3,53,10
3,28,11
3,28,12
3,28,13
3,53,14
3,53,15
3,28,16
3,53,17
3,53,18
3,28,19
4,29,0
4,29,1
4,29,2
4,53,3
4,29,4
4,53,5
4,53,6
4,53,7
4,53,8
4,29,9
4,29,10
4,53,11
4,53,12
4,53,13
4,29,14
4,29,15
4,53,16
4,29,17
4,29,18
4,53,19
5,29,0
5,29,1
5,29,2
5,29,3
5,29,4
5,29,5
5,29,6
5,29,7
5,29,8
5,29,9
5,29,10
5,53,11
5,29,12
5,29,13
5,29,14
5,29,15
5,29,16
5,29,17
5,29,18
5,53,19
6,29,0
6,29,1
6,29,2
6,29,3
6,29,4
6,29,5
6,29,6
6,29,7
6,29,8
6,29,9
6,29,10
6,53,11
6,29,12
6,29,13
6,29,14
6,29,15
6,29,16
6,29,17
6,29,18
6,53,19
7,29,0
7,29,1
7,29,2
7,29,3
7,29,4
7,29,5
7,29,6
7,29,7
7,29,8
7,29,9
7,29,10
7,53,11
7,29,12
7,29,13
7,29,14
7,29,15
7,29,16
7,29,17
7,29,18
7,53,19
8,29,0
8,29,1
8,29,2
8,29,3
8,29,4
8,29,5
8,29,6
8,29,7
8,29,8
8,29,9
8,29,10
8,53,11
8,29,12
8,29,13
8,29,14
8,29,15
8,29,16
8,29,17
8,29,18
8,53,19
9,29,0
9,29,1
9,29,2
9,29,3
9,29,4
9,29,5
9,29,6
9,29,7
9,29,8
9,29,9
9,29,10
9,53,11
9,29,12
9,29,13
9,29,14
9,29,15
9,29,16
9,29,17
9,29,18
9,53,19
10,29,0
10,29,1
10,29,2
10,29,3
10,29,4
10,29,5
10,29,6
10,29,7
10,29,8
10,29,9
10,29,10
10,53,11
10,29,12
10,29,13
10,29,14
10,29,15
10,29,16
10,29,17
10,29,18
10,53,19
11,29,0
11,29,1
11,29,2
11,29,3
11,29,4
11,29,5
11,29,6
11,29,7
11,29,8
11,29,9
11,29,10
11,53,11
11,53,12
11,29,13
11,29,14
11,29,15
11,29,16
11,29,17
11,29,18
11,53,19
12,29,0
12,29,1
12,29,2
12,29,3
12,29,4
12,29,5
12,29,6
12,29,7
12,29,8
12,29,9
12,29,10
12,116,ROOT
12,53,12
12,29,13
12,29,14
12,29,15
12,29,16
12,29,17
12,29,18
12,116,ROOT
13,29,0
13,116,1
13,116,2
13,29,3
13,29,4
13,29,5
13,29,6
13,29,7
13,29,8
13,29,9
13,29,10
13,160,11
13,53,12
13,116,13
13,29,14
13,53,15
13,29,16
13,116,17
13,29,18
13,116,ROOT
14,116,0
14,116,1
14,116,2
14,116,3
14,116,4
14,116,5
14,116,6
14,116,7
14,29,8
14,29,9
14,116,10
14,116,11
14,116,12
14,92,13
14,116,14
14,160,15
14,116,16
14,116,17
14,116,18
14,204,ROOT
15,92,0
15,92,1
15,92,2
15,92,3
15,116,4
15,116,5
15,116,6
15,92,7
15,116,8
15,92,9
15,92,10
15,116,11
15,92,12
15,116,13
15,116,14
15,160,15
15,116,16
15,92,17
15,116,18
15,292,ROOT
16,116,0
16,155,1
16,92,2
16,92,3
16,116,4
16,116,5
16,116,6
16,92,7
16,92,8
16,92,9
16,155,10
16,92,11
16,155,12
16,116,13
16,92,14
16,155,15
16,92,16
16,92,17
16,92,18
16,292,ROOT
17,155,0
17,203,1
17,155,2
17,155,3
17,92,4
17,92,5
17,155,6
17,155,7
17,92,8
17,155,9
17,155,10
17,155,11
17,155,12
17,155,13
17,155,14
17,155,15
17,155,16
17,155,17
17,155,18
17,267,ROOT
18,155,0
18,203,1
18,155,2
18,155,3
18,155,4
18,155,5
18,155,6
18,155,7
18,155,8
18,179,9
18,155,10
18,155,11
18,155,12
18,155,13
18,155,14
18,155,15
18,155,16
18,155,17
18,155,18
18,267,ROOT
19,155,0
19,203,1
19,155,2
19,155,3
19,155,4
19,155,5
19,155,6
19,203,7
19,155,8
19,155,9
19,155,10
19,155,11
19,155,12
19,155,13
19,155,14
19,155,15
19,155,16
19,155,17
19,155,18
19,267,ROOT
20,155,0
20,203,1
20,155,2
20,155,3
20,155,4
20,155,5
20,155,6
20,203,7
20,155,8
20,155,9
20,155,10
20,155,11
20,155,12
20,155,13
20,155,14
20,155,15
20,155,16
20,155,17
20,155,18
20,267,ROOT
21,155,0
21,203,1
21,155,2
21,155,3
21,155,4
21,155,5
21,155,6
21,203,7
21,155,8
21,203,9
21,155,10
21,155,11
21,155,12
21,155,13
21,155,14
21,155,15
21,155,16
21,155,17
21,155,18
21,267,ROOT
22,155,0
22,203,1
22,155,2
22,155,3
22,155,4
22,155,5
22,155,6
22,203,7
22,155,8
22,203,9
22,155,10
22,155,11
22,155,12
22,155,13
22,155,14
22,155,15
22,155,16
22,155,17
22,155,18
22,267,ROOT
23,155,0
23,203,1
23,155,2
23,155,3
23,155,4
23,155,5
23,155,6
23,203,7
23,155,8
23,203,9
23,155,10
23,155,11
23,155,12
23,155,13
23,155,14
23,155,15
23,155,16
23,203,17
23,155,18
23,267,ROOT
24,155,0
24,203,1
24,155,2
24,155,3
24,155,4
24,203,5
24,155,6
24,203,7
24,155,8
24,203,9
24,155,10
24,155,11
24,155,12
24,155,13
24,155,14
24,155,15
24,155,16
24,203,17
24,155,18
24,200,ROOT
25,155,0
25,155,1
25,155,2
25,155,3
25,155,4
25,155,5
25,155,6
25,155,7
25,155,8
25,155,9
25,155,10
25,155,11
25,155,12
25,155,13
25,155,14
25,155,15
25,155,16
25,176,17
25,155,18
25,200,ROOT
26,155,0
26,155,1
26,155,2
26,155,3
26,155,4
26,155,5
26,155,6
26,155,7
26,155,8
26,155,9
26,155,10
26,155,11
26,155,12
26,155,13
26,155,14
26,155,15
26,155,16
26,176,17
26,155,18
26,179,ROOT
27,155,0
27,155,1
27,155,2
27,155,3
27,155,4
27,155,5
27,155,6
27,155,7
27,155,8
27,155,9
27,155,10
27,155,11
27,155,12
27,155,13
27,155,14
27,155,15
27,155,16
27,176,17
27,155,18
27,267,ROOT
28,155,0
28,203,1
28,155,2
28,155,3
28,155,4
28,203,5
28,155,6
28,203,7
28,155,8
28,203,9
28,155,10
28,203,11
28,155,12
28,203,13
28,155,14
28,155,15
28,155,16
28,176,17
28,179,18
28,267,ROOT
29,155,0
29,203,1
29,155,2
29,155,3
29,155,4
29,203,5
29,155,6
29,203,7
29,155,8
29,203,9
29,155,10
29,203,11
29,155,12
29,203,13
29,155,14
29,155,15
29,155,16
29,176,17
29,179,18
29,267,ROOT
30,155,0
30,203,1
30,155,2
30,155,3
30,155,4
30,203,5
30,155,6
30,203,7
30,155,8
30,203,9
30,155,10
30,203,11
30,155,12
30,203,13
30,155,14
30,155,15
30,155,16
30,155,17
30,179,18
30,267,ROOT
31,155,0
31,203,1
31,155,2
31,155,3
31,155,4
31,203,5
31,203,6
31,203,7
31,155,8
31,203,9
31,203,10
31,203,11
31,155,12
31,203,13
31,155,14
31,155,15
31,155,16
31,155,17
31,179,18
31,267,ROOT
32,155,0
32,203,1
32,155,2
32,155,3
32,155,4
32,203,5
32,203,6
32,203,7
32,155,8
32,203,9
32,203,10
32,203,11
32,155,12
32,203,13
32,155,14
32,155,15
32,155,16
32,155,17
32,179,18
32,267,ROOT
33,155,0
33,203,1
33,155,2
33,155,3
33,155,4
33,203,5
33,203,6
33,203,7
33,155,8
33,203,9
33,203,10
33,203,11
33,155,12
33,203,13
33,155,14
33,155,15
33,155,16
33,155,17
33,179,18
33,267,ROOT
34,155,0
34,203,1
34,155,2
34,155,3
34,155,4
34,203,5
34,203,6
34,203,7
34,155,8
34,203,9
34,203,10
34,203,11
34,155,12
34,203,13
34,155,14
34,155,15
34,203,16
34,155,17
34,179,18
34,267,ROOT
35,155,0
35,203,1
35,155,2
35,155,3
35,155,4
35,203,5
35,203,6
35,203,7
35,155,8
35,203,9
35,203,10
35,203,11
35,155,12
35,203,13
35,203,14
35,203,15
35,203,16
35,155,17
35,223,18
35,267,ROOT
36,155,0
36,203,1
36,203,2
36,155,3
36,155,4
36,203,5
36,203,6
36,203,7
36,155,8
36,203,9
36,203,10
36,203,11
36,155,12
36,203,13
36,203,14
36,203,15
36,203,16
36,155,17
36,223,18
36,355,ROOT
37,155,0
37,266,1
37,266,2
37,155,3
37,155,4
37,266,5
37,203,6
37,266,7
37,155,8
37,266,9
37,203,10
37,203,11
37,218,12
37,203,13
37,203,14
37,266,15
37,203,16
37,155,17
37,218,18
37,288,ROOT
38,218,0
38,218,1
38,218,2
38,155,3
38,218,4
38,218,5
38,218,6
38,218,7
38,218,8
38,218,9
38,218,10
38,239,11
38,218,12
38,218,13
38,266,14
38,218,15
38,218,16
38,218,17
38,218,18
38,263,ROOT
39,218,0
39,218,1
39,218,2
39,218,3
39,218,4
39,218,5
39,218,6
39,218,7
39,218,8
39,218,9
39,218,10
39,239,11
39,218,12
39,218,13
39,266,14
39,218,15
39,218,16
39,218,17
39,218,18
39,263,ROOT
40,218,0
40,218,1
40,218,2
40,218,3
40,218,4
40,218,5
40,218,6
40,218,7
40,218,8
40,218,9
40,218,10
40,239,11
40,218,12
40,218,13
40,218,14
40,218,15
40,218,16
40,218,17
40,218,18
40,242,ROOT
41,218,0
41,218,1
41,218,2
41,218,3
41,218,4
41,218,5
41,218,6
41,218,7
41,218,8
41,218,9
41,218,10
41,239,11
41,218,12
41,218,13
41,218,14
41,218,15
41,218,16
41,218,17
41,218,18
41,330,ROOT
