----
40,0
76,4
92,11
105,8
117,12
130,2
144,6
157,9
186,7
199,14
213,10
----
35,11
50,6
64,13
79,8
92,1
105,14
121,2
137,4
148,7
176,3
224,12
----
40,11
57,5
73,4
86,6
99,2
116,13
129,10
142,14
153,8
167,12
196,0
----
30,10
47,1
60,5
71,12
87,6
100,14
114,8
127,0
144,9
163,13
176,11
189,4
----
30,7
44,14
58,6
72,10
103,4
116,9
130,11
143,3
156,13
----
40,13
54,3
67,1
82,5
116,10
126,9
312,2
328,12
342,6
355,7
----
36,6
53,3
67,4
81,14
94,1
101,13
117,9
141,8
153,12
167,7
----
35,9
51,4
69,12
83,6
96,0
109,2
121,13
156,14
170,7
197,10
210,3
226,1
266,11
----
40,14
57,1
70,13
80,3
96,9
111,6
124,10
159,11
175,12
188,4
202,7
----
39,14
73,9
89,6
103,10
137,4
150,8
161,11
175,1
188,7
201,0
215,2
297,13
----
37,8
50,7
61,0
79,9
93,11
106,6
119,3
133,5
147,14
160,10
173,2
187,4
----
36,13
51,14
65,4
79,6
92,2
102,9
125,7
138,10
151,12
165,3
----
34,7
53,3
70,9
84,14
98,8
111,1
122,6
132,5
147,12
162,2
207,11
----
53,12
65,5
79,7
95,13
109,0
122,3
136,2
162,9
182,11
196,14
----
43,3
58,7
71,5
85,11
99,4
112,6
126,2
140,9
153,8
----
32,0
48,1
61,5
72,8
86,9
395,6
424,12
441,14
454,13
478,11
494,2
----
35,0
49,12
63,14
82,4
95,13
115,7
127,6
142,1
156,11
169,3
183,8
----
44,11
55,10
70,6
85,4
105,5
117,14
131,9
145,8
159,0
172,12
----
50,12
66,5
82,3
96,4
110,9
127,14
138,1
152,13
166,7
179,2
193,0
206,11
----
36,12
52,13
65,10
77,6
93,3
129,14
143,8
158,1
171,9
185,0
198,11
----
32,12
48,14
64,9
78,11
89,3
102,2
129,10
142,4
155,5
170,8
194,1
208,0
242,6
----
31,10
45,6
55,2
69,14
86,8
99,12
113,5
127,9
----
36,4
49,14
64,12
77,2
91,9
105,10
114,11
129,6
143,0
156,7
175,1
193,3
----
52,3
65,11
80,4
94,9
107,2
120,6
134,13
147,0
177,10
193,8
207,12
244,1
----
33,14
45,9
56,12
72,3
87,6
99,13
113,4
126,11
140,7
----
38,9
53,11
69,6
83,14
97,0
109,5
122,1
136,8
149,12
162,3
175,13
----
35,13
52,11
66,4
74,0
117,3
369,5
402,9
430,10
445,7
516,14
530,6
567,1
----
38,2
52,7
66,6
79,13
88,10
103,4
118,1
132,14
145,11
158,0
169,3
198,12
----
44,11
59,6
72,14
86,5
96,0
111,4
156,1
170,2
183,3
197,7
----
34,1
51,8
65,9
78,13
92,7
105,4
134,3
151,14
167,0
181,10
