----
21,4
25,9
27,12
30,8
33,2
33,3
33,6
36,10
37,1
37,5
41,11
41,14
42,13
44,0
----
7,0
8,7
13,2
22,10
24,4
32,1
32,3
32,8
33,13
33,14
35,6
35,9
37,11
38,12
----
17,9
20,14
22,10
27,8
28,6
29,0
30,4
31,12
33,5
35,7
36,1
36,3
41,13
42,11
----
20,14
24,7
31,13
32,4
32,12
35,1
35,3
36,6
36,11
37,2
37,10
38,5
43,9
44,0
----
11,11
11,12
12,14
15,0
15,10
17,13
26,4
32,9
34,1
36,2
39,6
41,3
41,8
47,7
----
18,14
21,6
22,3
22,7
26,2
28,0
33,1
33,8
35,9
36,5
36,13
38,11
----
13,12
15,10
23,0
23,7
23,9
29,14
31,2
32,6
37,1
37,3
38,4
41,11
41,13
53,8
----
9,10
15,4
17,7
22,0
32,6
35,1
35,2
35,8
35,12
37,13
38,5
38,11
41,14
52,9
----
27,2
27,3
27,6
31,8
35,0
37,4
37,9
37,14
39,7
41,12
43,5
43,11
46,13
55,10
----
13,3
14,13
15,11
17,7
19,8
20,1
20,2
23,4
31,6
35,12
37,0
37,10
38,5
38,9
----
12,3
12,6
14,11
22,14
27,8
29,2
29,5
29,9
30,1
30,4
34,13
35,0
36,12
45,7
----
25,0
30,2
30,6
32,11
32,12
33,3
33,5
35,8
37,1
37,10
37,14
42,4
42,9
44,13
----
21,11
24,10
25,8
26,13
28,4
29,7
31,9
33,0
33,2
40,1
40,3
40,12
41,6
45,5
----
21,8
21,13
22,10
29,3
30,2
30,14
31,5
31,6
31,7
31,9
36,0
38,12
40,11
43,4
----
16,12
28,3
29,10
32,2
33,0
34,1
34,4
37,5
37,11
38,6
40,9
41,8
46,13
----
22,6
24,3
25,10
27,14
28,4
30,2
32,0
32,9
33,5
34,12
39,13
40,1
50,11
55,8
----
28,3
30,0
30,2
30,5
31,4
32,1
33,13
35,11
37,7
39,9
40,8
44,14
51,10
58,12
----
10,6
11,9
12,3
12,10
13,7
14,4
17,14
20,8
23,2
28,5
28,13
32,12
35,0
39,11
----
16,1
18,7
25,3
29,2
31,14
32,0
33,13
39,8
40,9
40,12
41,4
41,5
41,10
44,6
----
15,3
18,7
18,8
20,5
24,6
24,10
24,11
28,0
29,9
31,1
32,2
33,12
35,4
37,14
----
20,6
20,13
23,8
24,0
24,4
27,5
29,12
30,14
33,2
33,3
36,1
37,11
38,9
39,7
----
14,2
17,12
21,5
21,14
25,3
26,9
28,4
29,1
30,13
31,7
32,0
34,6
34,8
36,11
----
19,7
19,14
22,2
23,1
23,10
24,11
26,6
35,0
37,4
37,8
40,12
43,13
48,9
----
18,3
20,14
23,11
25,0
25,1
26,12
28,10
29,2
29,13
31,5
33,8
37,6
37,7
39,9
----
5,6
6,0
6,11
7,3
7,4
10,12
21,9
31,13
32,2
32,8
33,7
36,1
36,5
----
5,2
7,1
11,10
11,11
12,0
12,3
12,8
12,14
18,13
23,7
31,9
35,4
35,5
35,6
----
6,7
6,12
13,6
13,14
14,13
15,1
22,4
22,8
23,9
27,3
27,11
36,10
39,0
----
11,0
12,7
12,8
12,9
13,6
14,5
25,12
33,14
37,1
38,13
39,2
40,11
----
11,3
14,10
17,5
27,1
31,0
31,11
32,6
33,2
33,4
35,13
36,9
37,7
39,12
40,14
----
14,3
14,12
15,9
18,8
21,0
21,7
22,10
24,11
32,4
34,2
34,5
36,1
37,13
