2,53,0
2,28,1
2,28,2
2,28,3
2,28,4
2,28,5
2,28,6
2,28,7
2,28,8
2,28,9
2,28,10
2,28,11
2,28,12
2,28,13
2,28,14
3,29,0
3,53,1
3,53,2
3,28,3
3,28,4
3,28,5
3,53,6
3,28,7
3,28,8
3,53,9
3,53,10
3,28,11
3,28,12
3,28,13
3,53,14
4,29,0
4,29,1
4,29,2
4,53,3
4,53,4
4,53,5
4,29,6
4,53,7
4,53,8
4,29,9
4,29,10
4,53,11
4,28,12
4,53,13
4,29,14
5,29,0
5,29,1
5,29,2
5,29,3
5,29,4
5,29,5
5,29,6
5,29,7
5,29,8
5,29,9
5,29,10
5,29,11
5,53,12
5,29,13
5,29,14
6,29,0
6,29,1
6,29,2
6,29,3
6,29,4
6,29,5
6,29,6
6,29,7
6,29,8
6,29,9
6,29,10
6,29,11
6,29,12
6,29,13
6,29,14
7,29,0
7,29,1
7,29,2
7,29,3
7,29,4
7,29,5
7,29,6
7,29,7
7,29,8
7,29,9
7,29,10
7,29,11
7,29,12
7,29,13
7,29,14
8,29,0
8,29,1
8,29,2
8,29,3
8,29,4
8,29,5
8,29,6
8,29,7
8,29,8
8,29,9
8,29,10
8,29,11
8,29,12
8,29,13
8,29,14
9,29,0
9,29,1
9,53,2
9,29,3
9,29,4
9,29,5
9,53,6
9,29,7
9,29,8
9,29,9
9,29,10
9,29,11
9,29,12
9,29,13
9,29,14
10,29,0
10,29,1
10,53,2
10,29,3
10,29,4
10,29,5
10,53,6
10,29,7
10,29,8
10,29,9
10,29,10
10,29,11
10,29,12
10,29,13
10,29,14
11,29,0
11,29,1
11,53,2
11,29,3
11,29,4
11,29,5
11,53,6
11,29,7
11,29,8
11,29,9
11,29,10
11,29,11
11,29,12
11,29,13
11,29,14
12,29,0
12,29,1
12,53,2
12,29,3
12,29,4
12,29,5
12,53,6
12,29,7
12,29,8
12,29,9
12,29,10
12,29,11
12,29,12
12,29,13
12,29,14
13,29,0
13,29,1
13,53,2
13,29,3
13,29,4
13,29,5
13,53,6
13,29,7
13,29,8
13,29,9
13,29,10
13,29,11
13,29,12
13,29,13
13,53,14
14,29,0
14,29,1
14,116,ROOT
14,29,3
14,29,4
14,29,5
14,116,ROOT
14,29,7
14,29,8
14,29,9
14,29,10
14,29,11
14,29,12
14,29,13
14,53,14
15,116,0
15,29,1
15,160,2
15,29,3
15,116,4
15,116,5
15,116,ROOT
15,29,7
15,29,8
15,29,9
15,116,10
15,29,11
15,29,12
15,116,13
15,116,14
16,116,0
16,29,1
16,92,2
16,116,3
16,116,4
16,92,5
16,229,ROOT
16,116,7
16,116,8
16,116,9
16,116,10
16,116,11
16,116,12
16,92,13
16,116,14
17,92,0
17,116,1
17,92,2
17,92,3
17,92,4
17,92,5
17,204,ROOT
17,92,7
17,140,8
17,92,9
17,92,10
17,92,11
17,92,12
17,92,13
17,92,14
18,92,0
18,92,1
18,92,2
18,92,3
18,92,4
18,92,5
18,204,ROOT
18,92,7
18,140,8
18,92,9
18,140,10
18,92,11
18,92,12
18,92,13
18,92,14
19,92,0
19,92,1
19,92,2
19,92,3
19,92,4
19,92,5
19,204,ROOT
19,92,7
19,140,8
19,92,9
19,140,10
19,92,11
19,92,12
19,140,13
19,92,14
20,92,0
20,92,1
20,92,2
20,92,3
20,92,4
20,92,5
20,204,ROOT
20,92,7
20,140,8
20,140,9
20,140,10
20,92,11
20,92,12
20,140,13
20,92,14
21,92,0
21,92,1
21,92,2
21,92,3
21,92,4
21,92,5
21,204,ROOT
21,92,7
21,140,8
21,140,9
21,140,10
21,92,11
21,92,12
21,140,13
21,92,14
22,92,0
22,92,1
22,92,2
22,92,3
22,92,4
22,92,5
22,204,ROOT
22,92,7
22,140,8
22,92,9
22,140,10
22,92,11
22,92,12
22,140,13
22,92,14
23,92,0
23,92,1
23,92,2
23,92,3
23,92,4
23,92,5
23,204,ROOT
23,92,7
23,140,8
23,92,9
23,140,10
23,92,11
23,92,12
23,140,13
23,92,14
24,92,0
24,92,1
24,92,2
24,92,3
24,92,4
24,92,5
24,204,ROOT
24,140,7
24,140,8
24,92,9
24,140,10
24,140,11
24,92,12
24,140,13
24,92,14
25,92,0
25,92,1
25,92,2
25,92,3
25,92,4
25,92,5
25,204,ROOT
25,140,7
25,140,8
25,92,9
25,140,10
25,140,11
25,92,12
25,140,13
25,92,14
26,92,0
26,92,1
26,92,2
26,92,3
26,92,4
26,92,5
26,137,ROOT
26,140,7
26,140,8
26,92,9
26,140,10
26,140,11
26,92,12
26,140,13
26,92,14
27,92,0
27,140,1
27,92,2
27,92,3
27,92,4
27,92,5
27,137,ROOT
27,140,7
27,140,8
27,92,9
27,113,10
27,92,11
27,92,12
27,92,13
27,92,14
28,92,0
28,92,1
28,92,2
28,92,3
28,92,4
28,92,5
28,116,ROOT
28,140,7
28,140,8
28,92,9
28,113,10
28,92,11
28,92,12
28,92,13
28,92,14
29,92,0
29,92,1
29,92,2
29,92,3
29,92,4
29,92,5
29,204,ROOT
29,140,7
29,140,8
29,92,9
29,113,10
29,92,11
29,92,12
29,92,13
29,92,14
30,92,0
30,140,1
30,92,2
30,92,3
30,140,4
30,140,5
30,204,ROOT
30,140,7
30,140,8
30,140,9
30,113,10
30,140,11
30,92,12
30,140,13
30,140,14
31,92,0
31,140,1
31,92,2
31,92,3
31,140,4
31,140,5
31,204,ROOT
31,140,7
31,140,8
31,140,9
31,113,10
31,140,11
31,92,12
31,140,13
31,140,14
32,92,0
32,140,1
32,92,2
32,140,3
32,140,4
32,140,5
32,204,ROOT
32,140,7
32,140,8
32,140,9
32,92,10
32,140,11
32,92,12
32,140,13
32,140,14
33,140,0
33,140,1
33,92,2
33,140,3
33,140,4
33,140,5
33,204,ROOT
33,140,7
33,140,8
33,140,9
33,92,10
33,140,11
33,92,12
33,140,13
33,140,14
34,140,0
34,140,1
34,92,2
34,140,3
34,140,4
34,140,5
34,204,ROOT
34,140,7
34,140,8
34,140,9
34,92,10
34,140,11
34,92,12
34,140,13
34,140,14
35,140,0
35,140,1
35,92,2
35,140,3
35,140,4
35,140,5
35,204,ROOT
35,140,7
35,140,8
35,140,9
35,92,10
35,140,11
35,92,12
35,140,13
35,140,14
36,140,0
36,140,1
36,92,2
36,140,3
36,140,4
36,140,5
36,204,ROOT
36,140,7
36,140,8
36,140,9
36,92,10
36,140,11
36,92,12
36,140,13
36,140,14
37,140,0
37,140,1
37,92,2
37,140,3
37,140,4
37,140,5
37,204,ROOT
37,140,7
37,140,8
37,140,9
37,92,10
37,140,11
37,92,12
37,140,13
37,140,14
38,140,0
38,140,1
38,92,2
38,140,3
38,140,4
38,140,5
38,204,ROOT
38,140,7
38,140,8
38,140,9
38,92,10
38,140,11
38,92,12
38,140,13
38,140,14
39,140,0
39,140,1
39,92,2
39,140,3
39,140,4
39,140,5
39,137,ROOT
39,140,7
39,140,8
39,140,9
39,92,10
39,140,11
39,92,12
39,140,13
39,140,14
40,92,0
40,113,1
40,92,2
40,92,3
40,140,4
40,92,5
40,137,ROOT
40,92,7
40,92,8
40,92,9
40,92,10
40,92,11
40,92,12
40,92,13
40,92,14
41,92,0
41,113,1
41,92,2
41,92,3
41,92,4
41,92,5
41,116,ROOT
41,92,7
41,92,8
41,92,9
41,92,10
41,92,11
41,92,12
41,92,13
41,92,14
42,92,0
42,113,1
42,92,2
42,92,3
42,92,4
42,92,5
42,116,ROOT
42,92,7
42,92,8
42,92,9
42,92,10
42,92,11
42,92,12
42,92,13
42,92,14
43,92,0
43,113,1
43,92,2
43,92,3
43,92,4
43,92,5
43,116,ROOT
43,92,7
43,92,8
43,92,9
43,92,10
43,92,11
43,92,12
43,92,13
43,92,14
44,92,0
44,113,1
44,92,2
44,92,3
44,92,4
44,92,5
44,116,ROOT
44,92,7
44,92,8
44,92,9
44,92,10
44,92,11
44,92,12
44,92,13
44,92,14
45,92,0
45,92,1
45,92,2
45,92,3
45,92,4
45,92,5
45,116,ROOT
45,92,7
45,92,8
45,92,9
45,92,10
45,92,11
45,92,12
45,92,13
45,92,14
46,92,0
46,92,1
46,92,2
46,92,3
46,92,4
46,92,5
46,116,ROOT
46,92,7
46,92,8
46,92,9
46,92,10
46,92,11
46,92,12
46,92,13
46,92,14
47,92,0
47,92,1
47,92,2
47,92,3
47,92,4
47,92,5
47,116,ROOT
47,92,7
47,92,8
47,92,9
47,92,10
47,92,11
47,92,12
47,92,13
47,92,14
48,92,0
48,92,1
48,92,2
48,92,3
48,92,4
48,92,5
48,116,ROOT
48,92,7
48,92,8
48,92,9
48,92,10
48,92,11
48,92,12
48,92,13
48,92,14
49,92,0
49,92,1
49,92,2
49,92,3
49,92,4
49,92,5
49,116,ROOT
49,92,7
49,92,8
49,92,9
49,92,10
49,92,11
49,92,12
49,92,13
49,92,14
50,92,0
50,92,1
50,92,2
50,92,3
50,92,4
50,92,5
50,116,ROOT
50,92,7
50,92,8
50,92,9
50,92,10
50,92,11
50,92,12
50,92,13
50,92,14
51,92,0
51,92,1
51,92,2
51,92,3
51,92,4
51,92,5
51,116,ROOT
51,92,7
51,92,8
51,92,9
51,92,10
51,92,11
51,92,12
51,92,13
51,92,14
52,92,0
52,92,1
52,92,2
52,92,3
52,92,4
52,92,5
52,116,ROOT
52,92,7
52,92,8
52,92,9
52,92,10
52,92,11
52,92,12
52,92,13
52,92,14
53,92,0
53,92,1
53,92,2
53,92,3
53,92,4
53,92,5
53,116,ROOT
53,92,7
53,92,8
53,92,9
53,92,10
53,92,11
53,92,12
53,92,13
53,92,14
54,92,0
54,92,1
54,92,2
54,92,3
54,92,4
54,92,5
54,116,ROOT
54,92,7
54,92,8
54,92,9
54,92,10
54,92,11
54,92,12
54,92,13
54,92,14
