----
2,97,0
2,74,1
2,74,2
2,74,3
2,74,4
2,72,5
2,54,6
2,54,7
2,74,8
2,74,9
2,54,10
2,72,11
2,74,12
2,75,13
2,72,14
3,347,0
3,263,1
3,447,2
3,355,3
3,393,4
3,397,5
3,323,6
3,219,7
3,398,8
3,239,9
3,503,10
3,417,11
3,375,12
3,229,13
3,417,14
4,577,0
4,920,1
4,777,2
4,865,3
4,849,4
4,973,5
4,902,6
4,787,7
4,877,8
4,869,9
4,894,10
4,878,11
4,967,12
4,1049,13
4,843,14
5,983,0
5,877,1
5,915,2
5,904,3
5,949,4
5,880,5
5,530,ROOT
5,1020,7
5,897,8
5,944,9
5,853,10
5,839,ROOT
5,871,12
5,784,13
5,956,14
6,879,0
6,1001,1
6,982,2
6,977,3
6,853,4
6,966,5
6,1214,6
6,587,7
6,1058,8
6,889,9
6,932,10
6,1000,ROOT
6,811,12
6,638,13
6,921,14
7,976,0
7,1083,1
7,968,2
7,1092,3
7,1196,4
7,1107,5
7,1028,6
7,1218,7
7,1097,8
7,1066,9
7,1174,10
7,1128,ROOT
7,1125,12
7,1252,13
7,1011,14
8,1195,0
8,1197,1
8,1175,2
8,1190,3
8,1222,4
8,1238,5
8,1231,6
8,1086,7
8,1207,8
8,1178,9
8,1056,10
8,1218,ROOT
8,1197,12
8,1173,13
8,1165,14
9,1177,0
9,1133,1
9,1250,2
9,1221,3
9,1084,4
9,1206,5
9,1141,6
9,1185,7
9,1258,8
9,1170,9
9,1278,10
9,1234,ROOT
9,1117,12
9,1322,13
9,1292,14
10,1093,0
10,1299,1
10,1234,2
10,1239,3
10,1176,4
10,1180,5
10,1093,6
10,1299,7
10,884,8
10,1189,9
10,1281,10
10,1138,ROOT
10,1215,12
10,1210,13
10,1150,14
11,1176,0
11,1267,1
11,1244,2
11,1242,3
11,1101,4
11,1225,5
11,1134,6
11,1193,7
11,1000,8
11,1268,9
11,1292,10
11,1221,ROOT
11,1235,12
11,1218,13
11,1269,14
12,1118,0
12,1211,1
12,1377,2
12,1300,3
12,1143,4
12,1216,5
12,1241,6
12,1327,7
12,1193,8
12,1184,9
12,1367,10
12,1280,ROOT
12,1321,12
12,1252,13
12,1327,14
13,1317,0
13,1284,1
13,1384,2
13,1392,3
13,1317,4
13,1325,5
13,1292,6
13,1283,7
13,1267,8
13,1309,9
13,1342,10
13,1297,ROOT
13,1301,12
13,1411,13
13,1377,14
14,1375,0
14,1392,1
14,1410,2
14,1482,3
14,1325,4
14,1457,5
14,1325,6
14,1441,7
14,1325,8
14,1301,9
14,1467,10
14,1346,ROOT
14,1442,12
14,1433,13
14,1409,14
15,1406,0
15,1391,1
15,1408,2
15,1431,3
15,1382,4
15,1456,5
15,1382,6
15,1357,7
15,1357,8
15,1358,9
15,1431,10
15,1339,ROOT
15,1342,12
15,1366,13
15,1407,14
16,1431,0
16,1400,1
16,1382,2
16,1448,3
16,1389,4
16,1448,5
16,1381,6
16,1317,7
16,1356,8
16,1409,9
16,1399,10
16,1420,ROOT
16,1418,12
16,1334,13
16,1417,14
17,1447,0
17,1350,1
17,1416,2
17,1498,3
17,1422,4
17,1397,5
17,1398,6
17,1374,7
17,1349,8
17,1327,9
17,1473,10
17,1442,ROOT
17,1391,12
17,1441,13
17,1501,14
18,1473,0
18,1541,1
18,1425,2
18,1558,3
18,1448,4
18,1473,5
18,1472,6
18,1448,7
18,1447,8
18,1473,9
18,1533,10
18,1344,ROOT
18,1461,12
18,1460,13
18,1403,14
19,1658,0
19,1650,1
19,1641,2
19,1756,3
19,1642,4
19,1689,5
19,1647,6
19,1584,7
19,1555,8
19,1648,9
19,1756,10
19,1641,ROOT
19,1562,12
19,1691,13
19,1529,14
20,1768,0
20,1509,1
20,1700,2
20,1700,3
20,1683,4
20,1733,5
20,1633,6
20,1699,7
20,1655,8
20,1784,9
20,1739,10
20,1631,ROOT
20,1691,12
20,1693,13
20,1701,14
21,1760,0
21,1858,1
21,1751,2
21,1832,3
21,1808,4
21,1808,5
21,1832,6
21,1660,7
21,1730,8
21,1778,9
21,1824,10
21,1738,ROOT
21,1826,12
21,1802,13
21,1676,14
22,1731,0
22,1702,1
22,1749,2
22,1832,3
22,1801,4
22,1849,5
22,1807,6
22,1784,7
22,1748,8
22,1760,9
22,1858,10
22,1847,ROOT
22,1768,12
22,1718,13
22,1794,14
23,1701,0
23,1733,1
23,1685,2
23,1851,3
23,1752,4
23,1800,5
23,1733,6
23,1743,7
23,1655,8
23,1726,9
23,1800,10
23,1663,ROOT
23,1776,12
23,1802,13
23,1776,14
24,1775,0
24,1774,1
24,1753,2
24,1749,3
24,1700,4
24,1749,5
24,1749,6
24,1743,7
24,1702,8
24,1718,9
24,1774,10
24,1772,ROOT
24,1735,12
24,1726,13
24,1718,14
25,1624,0
25,1791,1
25,1736,2
25,1791,3
25,1752,4
25,1791,5
25,1791,6
25,1693,7
25,1768,8
25,1701,9
25,1766,10
25,1810,ROOT
25,1742,12
25,1751,13
